TIC_ID,mission,author,exptime,year,target_name
195188919,TESS Sector 72,SPOC,120.0 s,2023,195188919
195192388,TESS Sector 44,SPOC,120.0 s,2021,195192388
195192388,TESS Sector 45,SPOC,120.0 s,2021,195192388
195192388,TESS Sector 46,SPOC,120.0 s,2021,195192388
195192388,TESS Sector 72,SPOC,120.0 s,2023,195192388
195192367,TESS Sector 45,SPOC,120.0 s,2021,195192367
195192367,TESS Sector 72,SPOC,120.0 s,2023,195192367
195188964,TESS Sector 45,SPOC,120.0 s,2021,195188964
195188964,TESS Sector 72,SPOC,120.0 s,2023,195188964
195192352,TESS Sector 45,SPOC,120.0 s,2021,195192352
195192331,TESS Sector 72,SPOC,120.0 s,2023,195192331
195188988,TESS Sector 45,SPOC,120.0 s,2021,195188988
195188988,TESS Sector 72,SPOC,120.0 s,2023,195188988
195188269,TESS Sector 45,SPOC,120.0 s,2021,195188269
195188269,TESS Sector 72,SPOC,120.0 s,2023,195188269
195189039,TESS Sector 72,SPOC,120.0 s,2023,195189039
307678091,TESS Sector 72,SPOC,120.0 s,2023,307678091
195193025,TESS Sector 72,SPOC,120.0 s,2023,195193025
307733787,TESS Sector 72,SPOC,120.0 s,2023,307733787
307733783,TESS Sector 72,SPOC,120.0 s,2023,307733783
195193053,TESS Sector 72,SPOC,120.0 s,2023,195193053
307678169,TESS Sector 72,SPOC,120.0 s,2023,307678169
195193077,TESS Sector 72,SPOC,120.0 s,2023,195193077
307733732,TESS Sector 72,SPOC,120.0 s,2023,307733732
307678170,TESS Sector 72,SPOC,120.0 s,2023,307678170
307678180,TESS Sector 72,SPOC,120.0 s,2023,307678180
307678222,TESS Sector 72,SPOC,120.0 s,2023,307678222
195193093,TESS Sector 72,SPOC,120.0 s,2023,195193093
195192248,TESS Sector 72,SPOC,120.0 s,2023,195192248
195189070,TESS Sector 72,SPOC,120.0 s,2023,195189070
195189084,TESS Sector 72,SPOC,120.0 s,2023,195189084
195192227,TESS Sector 72,SPOC,120.0 s,2023,195192227
307678231,TESS Sector 72,SPOC,120.0 s,2023,307678231
307678234,TESS Sector 72,SPOC,120.0 s,2023,307678234
307678247,TESS Sector 72,SPOC,120.0 s,2023,307678247
195193150,TESS Sector 72,SPOC,120.0 s,2023,195193150
195192204,TESS Sector 72,SPOC,120.0 s,2023,195192204
195193187,TESS Sector 72,SPOC,120.0 s,2023,195193187
46298219,TESS Sector 72,SPOC,120.0 s,2023,46298219
238606938,TESS Sector 72,SPOC,120.0 s,2023,238606938
197215965,TESS Sector 72,SPOC,120.0 s,2023,197215965
332025471,TESS Sector 72,SPOC,120.0 s,2023,332025471
293378046,TESS Sector 44,SPOC,120.0 s,2021,293378046
293378046,TESS Sector 45,SPOC,120.0 s,2021,293378046
293378046,TESS Sector 46,SPOC,120.0 s,2021,293378046
293378046,TESS Sector 72,SPOC,120.0 s,2023,293378046
184917097,TESS Sector 44,SPOC,120.0 s,2021,184917097
184917097,TESS Sector 45,SPOC,120.0 s,2021,184917097
184917097,TESS Sector 46,SPOC,120.0 s,2021,184917097
184917097,TESS Sector 72,SPOC,120.0 s,2023,184917097
184917137,TESS Sector 44,SPOC,120.0 s,2021,184917137
184917137,TESS Sector 45,SPOC,120.0 s,2021,184917137
184917137,TESS Sector 46,SPOC,120.0 s,2021,184917137
184917137,TESS Sector 72,SPOC,120.0 s,2023,184917137
184917151,TESS Sector 44,SPOC,120.0 s,2021,184917151
184917151,TESS Sector 45,SPOC,120.0 s,2021,184917151
184917151,TESS Sector 46,SPOC,120.0 s,2021,184917151
184917151,TESS Sector 72,SPOC,120.0 s,2023,184917151
331986731,TESS Sector 44,SPOC,120.0 s,2021,331986731
331986731,TESS Sector 45,SPOC,120.0 s,2021,331986731
331986731,TESS Sector 46,SPOC,120.0 s,2021,331986731
331986731,TESS Sector 72,SPOC,120.0 s,2023,331986731
331986851,TESS Sector 45,SPOC,120.0 s,2021,331986851
331986851,TESS Sector 72,SPOC,120.0 s,2023,331986851
184917193,TESS Sector 45,SPOC,120.0 s,2021,184917193
184917193,TESS Sector 72,SPOC,120.0 s,2023,184917193
184895883,TESS Sector 44,SPOC,120.0 s,2021,184895883
184895883,TESS Sector 45,SPOC,120.0 s,2021,184895883
184895883,TESS Sector 46,SPOC,120.0 s,2021,184895883
184895883,TESS Sector 72,SPOC,120.0 s,2023,184895883
184898952,TESS Sector 45,SPOC,120.0 s,2021,184898952
184898952,TESS Sector 72,SPOC,120.0 s,2023,184898952
184895980,TESS Sector 45,SPOC,120.0 s,2021,184895980
184895980,TESS Sector 72,SPOC,120.0 s,2023,184895980
184895724,TESS Sector 45,SPOC,120.0 s,2021,184895724
184895724,TESS Sector 72,SPOC,120.0 s,2023,184895724
184916933,TESS Sector 72,SPOC,120.0 s,2023,184916933
184917344,TESS Sector 72,SPOC,120.0 s,2023,184917344
184914025,TESS Sector 72,SPOC,120.0 s,2023,184914025
302922251,TESS Sector 72,SPOC,120.0 s,2023,302922251
353931561,TESS Sector 72,SPOC,120.0 s,2023,353931561
331989994,TESS Sector 72,SPOC,120.0 s,2023,331989994
184917411,TESS Sector 44,SPOC,120.0 s,2021,184917411
184917411,TESS Sector 72,SPOC,120.0 s,2023,184917411
331956451,TESS Sector 44,SPOC,120.0 s,2021,331956451
331956451,TESS Sector 46,SPOC,120.0 s,2021,331956451
331956451,TESS Sector 72,SPOC,120.0 s,2023,331956451
353931495,TESS Sector 44,SPOC,120.0 s,2021,353931495
353931495,TESS Sector 46,SPOC,120.0 s,2021,353931495
353931495,TESS Sector 72,SPOC,120.0 s,2023,353931495
331956421,TESS Sector 44,SPOC,120.0 s,2021,331956421
331956421,TESS Sector 45,SPOC,120.0 s,2021,331956421
331956421,TESS Sector 46,SPOC,120.0 s,2021,331956421
331956421,TESS Sector 72,SPOC,120.0 s,2023,331956421
331956418,TESS Sector 44,SPOC,120.0 s,2021,331956418
331956418,TESS Sector 45,SPOC,120.0 s,2021,331956418
331956418,TESS Sector 46,SPOC,120.0 s,2021,331956418
331956418,TESS Sector 72,SPOC,120.0 s,2023,331956418
331989886,TESS Sector 44,SPOC,120.0 s,2021,331989886
331989886,TESS Sector 45,SPOC,120.0 s,2021,331989886
331989886,TESS Sector 46,SPOC,120.0 s,2021,331989886
331989886,TESS Sector 72,SPOC,120.0 s,2023,331989886
332025251,TESS Sector 44,SPOC,120.0 s,2021,332025251
332025251,TESS Sector 45,SPOC,120.0 s,2021,332025251
332025251,TESS Sector 46,SPOC,120.0 s,2021,332025251
332025251,TESS Sector 72,SPOC,120.0 s,2023,332025251
353931437,TESS Sector 44,SPOC,120.0 s,2021,353931437
353931437,TESS Sector 45,SPOC,120.0 s,2021,353931437
353931437,TESS Sector 46,SPOC,120.0 s,2021,353931437
353931437,TESS Sector 72,SPOC,120.0 s,2023,353931437
353931428,TESS Sector 44,SPOC,120.0 s,2021,353931428
353931428,TESS Sector 45,SPOC,120.0 s,2021,353931428
353931428,TESS Sector 46,SPOC,120.0 s,2021,353931428
353931428,TESS Sector 72,SPOC,120.0 s,2023,353931428
197241435,TESS Sector 44,SPOC,120.0 s,2021,197241435
197241435,TESS Sector 45,SPOC,120.0 s,2021,197241435
197241435,TESS Sector 46,SPOC,120.0 s,2021,197241435
197244779,TESS Sector 44,SPOC,120.0 s,2021,197244779
197244779,TESS Sector 45,SPOC,120.0 s,2021,197244779
197244779,TESS Sector 46,SPOC,120.0 s,2021,197244779
197191659,TESS Sector 44,SPOC,120.0 s,2021,197191659
197191659,TESS Sector 45,SPOC,120.0 s,2021,197191659
197191659,TESS Sector 46,SPOC,120.0 s,2021,197191659
197191659,TESS Sector 72,SPOC,120.0 s,2023,197191659
238607204,TESS Sector 44,SPOC,120.0 s,2021,238607204
238607204,TESS Sector 45,SPOC,120.0 s,2021,238607204
238607204,TESS Sector 46,SPOC,120.0 s,2021,238607204
238607204,TESS Sector 72,SPOC,120.0 s,2023,238607204
197215657,TESS Sector 44,SPOC,120.0 s,2021,197215657
197215657,TESS Sector 45,SPOC,120.0 s,2021,197215657
197215657,TESS Sector 46,SPOC,120.0 s,2021,197215657
197215657,TESS Sector 72,SPOC,120.0 s,2023,197215657
238606427,TESS Sector 44,SPOC,120.0 s,2021,238606427
238606427,TESS Sector 45,SPOC,120.0 s,2021,238606427
238606427,TESS Sector 46,SPOC,120.0 s,2021,238606427
238607359,TESS Sector 44,SPOC,120.0 s,2021,238607359
238607359,TESS Sector 45,SPOC,120.0 s,2021,238607359
238607359,TESS Sector 46,SPOC,120.0 s,2021,238607359
238607359,TESS Sector 72,SPOC,120.0 s,2023,238607359
238607424,TESS Sector 44,SPOC,120.0 s,2021,238607424
238607424,TESS Sector 45,SPOC,120.0 s,2021,238607424
238607424,TESS Sector 46,SPOC,120.0 s,2021,238607424
238607424,TESS Sector 72,SPOC,120.0 s,2023,238607424
197240489,TESS Sector 44,SPOC,120.0 s,2021,197240489
197240489,TESS Sector 45,SPOC,120.0 s,2021,197240489
197240489,TESS Sector 46,SPOC,120.0 s,2021,197240489
197240489,TESS Sector 72,SPOC,120.0 s,2023,197240489
197218788,TESS Sector 44,SPOC,120.0 s,2021,197218788
197218788,TESS Sector 45,SPOC,120.0 s,2021,197218788
197218788,TESS Sector 46,SPOC,120.0 s,2021,197218788
197218788,TESS Sector 72,SPOC,120.0 s,2023,197218788
197241845,TESS Sector 44,SPOC,120.0 s,2021,197241845
197241845,TESS Sector 45,SPOC,120.0 s,2021,197241845
197241845,TESS Sector 46,SPOC,120.0 s,2021,197241845
184895704,TESS Sector 45,SPOC,120.0 s,2021,184895704
184892738,TESS Sector 72,SPOC,120.0 s,2023,184892738
184892743,TESS Sector 72,SPOC,120.0 s,2023,184892743
184892400,TESS Sector 45,SPOC,120.0 s,2021,184892400
184892400,TESS Sector 72,SPOC,120.0 s,2023,184892400
175291519,TESS Sector 72,SPOC,120.0 s,2023,175291519
184892778,TESS Sector 72,SPOC,120.0 s,2023,184892778
184892783,TESS Sector 72,SPOC,120.0 s,2023,184892783
184898875,TESS Sector 72,SPOC,120.0 s,2023,184898875
184896075,TESS Sector 72,SPOC,120.0 s,2023,184896075
184914059,TESS Sector 72,SPOC,120.0 s,2023,184914059
184914077,TESS Sector 72,SPOC,120.0 s,2023,184914077
184914075,TESS Sector 72,SPOC,120.0 s,2023,184914075
184914078,TESS Sector 72,SPOC,120.0 s,2023,184914078
184895599,TESS Sector 72,SPOC,120.0 s,2023,184895599
184895591,TESS Sector 72,SPOC,120.0 s,2023,184895591
184896098,TESS Sector 72,SPOC,120.0 s,2023,184896098
184895563,TESS Sector 72,SPOC,120.0 s,2023,184895563
184895551,TESS Sector 72,SPOC,120.0 s,2023,184895551
184896115,TESS Sector 72,SPOC,120.0 s,2023,184896115
184896142,TESS Sector 72,SPOC,120.0 s,2023,184896142
184896153,TESS Sector 72,SPOC,120.0 s,2023,184896153
175291549,TESS Sector 72,SPOC,120.0 s,2023,175291549
175291073,TESS Sector 72,SPOC,120.0 s,2023,175291073
175291050,TESS Sector 72,SPOC,120.0 s,2023,175291050
175265440,TESS Sector 72,SPOC,120.0 s,2023,175265440
175291572,TESS Sector 72,SPOC,120.0 s,2023,175291572
175291570,TESS Sector 72,SPOC,120.0 s,2023,175291570
184892291,TESS Sector 72,SPOC,120.0 s,2023,184892291
175264897,TESS Sector 72,SPOC,120.0 s,2023,175264897
175265474,TESS Sector 72,SPOC,120.0 s,2023,175265474
175264871,TESS Sector 72,SPOC,120.0 s,2023,175264871
175264842,TESS Sector 72,SPOC,120.0 s,2023,175264842
175265493,TESS Sector 72,SPOC,120.0 s,2023,175265493
175291008,TESS Sector 72,SPOC,120.0 s,2023,175291008
175291010,TESS Sector 72,SPOC,120.0 s,2023,175291010
175265494,TESS Sector 72,SPOC,120.0 s,2023,175265494
175265500,TESS Sector 72,SPOC,120.0 s,2023,175265500
175265504,TESS Sector 72,SPOC,120.0 s,2023,175265504
175265529,TESS Sector 72,SPOC,120.0 s,2023,175265529
175290956,TESS Sector 72,SPOC,120.0 s,2023,175290956
184892855,TESS Sector 72,SPOC,120.0 s,2023,184892855
184892901,TESS Sector 72,SPOC,120.0 s,2023,184892901
184895512,TESS Sector 72,SPOC,120.0 s,2023,184895512
184892944,TESS Sector 44,SPOC,120.0 s,2021,184892944
184892944,TESS Sector 46,SPOC,120.0 s,2021,184892944
184892944,TESS Sector 72,SPOC,120.0 s,2023,184892944
175291652,TESS Sector 72,SPOC,120.0 s,2023,175291652
175291677,TESS Sector 72,SPOC,120.0 s,2023,175291677
184892216,TESS Sector 72,SPOC,120.0 s,2023,184892216
184892201,TESS Sector 44,SPOC,120.0 s,2021,184892201
184892201,TESS Sector 46,SPOC,120.0 s,2021,184892201
184892201,TESS Sector 72,SPOC,120.0 s,2023,184892201
184892209,TESS Sector 72,SPOC,120.0 s,2023,184892209
175291692,TESS Sector 72,SPOC,120.0 s,2023,175291692
175291705,TESS Sector 44,SPOC,120.0 s,2021,175291705
175291705,TESS Sector 72,SPOC,120.0 s,2023,175291705
184892966,TESS Sector 44,SPOC,120.0 s,2021,184892966
184892966,TESS Sector 46,SPOC,120.0 s,2021,184892966
184892965,TESS Sector 44,SPOC,120.0 s,2021,184892965
184892965,TESS Sector 46,SPOC,120.0 s,2021,184892965
184892965,TESS Sector 72,SPOC,120.0 s,2023,184892965
184892167,TESS Sector 44,SPOC,120.0 s,2021,184892167
184892167,TESS Sector 45,SPOC,120.0 s,2021,184892167
184892167,TESS Sector 46,SPOC,120.0 s,2021,184892167
184892167,TESS Sector 72,SPOC,120.0 s,2023,184892167
184893014,TESS Sector 44,SPOC,120.0 s,2021,184893014
184893014,TESS Sector 45,SPOC,120.0 s,2021,184893014
184893014,TESS Sector 46,SPOC,120.0 s,2021,184893014
184893014,TESS Sector 72,SPOC,120.0 s,2023,184893014
184914104,TESS Sector 72,SPOC,120.0 s,2023,184914104
184914118,TESS Sector 44,SPOC,120.0 s,2021,184914118
184914118,TESS Sector 72,SPOC,120.0 s,2023,184914118
184916811,TESS Sector 44,SPOC,120.0 s,2021,184916811
184916811,TESS Sector 46,SPOC,120.0 s,2021,184916811
184916811,TESS Sector 72,SPOC,120.0 s,2023,184916811
184917488,TESS Sector 44,SPOC,120.0 s,2021,184917488
184917488,TESS Sector 45,SPOC,120.0 s,2021,184917488
184917488,TESS Sector 46,SPOC,120.0 s,2021,184917488
184917488,TESS Sector 72,SPOC,120.0 s,2023,184917488
184917512,TESS Sector 44,SPOC,120.0 s,2021,184917512
184917512,TESS Sector 45,SPOC,120.0 s,2021,184917512
184917512,TESS Sector 46,SPOC,120.0 s,2021,184917512
184917512,TESS Sector 72,SPOC,120.0 s,2023,184917512
331956357,TESS Sector 44,SPOC,120.0 s,2021,331956357
331956357,TESS Sector 45,SPOC,120.0 s,2021,331956357
331956357,TESS Sector 46,SPOC,120.0 s,2021,331956357
331956357,TESS Sector 72,SPOC,120.0 s,2023,331956357
184914129,TESS Sector 44,SPOC,120.0 s,2021,184914129
184914129,TESS Sector 46,SPOC,120.0 s,2021,184914129
184914188,TESS Sector 44,SPOC,120.0 s,2021,184914188
184914188,TESS Sector 45,SPOC,120.0 s,2021,184914188
184914188,TESS Sector 46,SPOC,120.0 s,2021,184914188
184914188,TESS Sector 72,SPOC,120.0 s,2023,184914188
184916747,TESS Sector 44,SPOC,120.0 s,2021,184916747
184916747,TESS Sector 45,SPOC,120.0 s,2021,184916747
184916747,TESS Sector 46,SPOC,120.0 s,2021,184916747
184916721,TESS Sector 44,SPOC,120.0 s,2021,184916721
184916721,TESS Sector 45,SPOC,120.0 s,2021,184916721
184916721,TESS Sector 46,SPOC,120.0 s,2021,184916721
331987110,TESS Sector 44,SPOC,120.0 s,2021,331987110
331987110,TESS Sector 45,SPOC,120.0 s,2021,331987110
331987110,TESS Sector 46,SPOC,120.0 s,2021,331987110
331987110,TESS Sector 72,SPOC,120.0 s,2023,331987110
353931339,TESS Sector 44,SPOC,120.0 s,2021,353931339
353931339,TESS Sector 45,SPOC,120.0 s,2021,353931339
353931339,TESS Sector 46,SPOC,120.0 s,2021,353931339
353931339,TESS Sector 72,SPOC,120.0 s,2023,353931339
331956323,TESS Sector 44,SPOC,120.0 s,2021,331956323
331956323,TESS Sector 45,SPOC,120.0 s,2021,331956323
331956323,TESS Sector 46,SPOC,120.0 s,2021,331956323
331956323,TESS Sector 72,SPOC,120.0 s,2023,331956323
331956268,TESS Sector 44,SPOC,120.0 s,2021,331956268
331956268,TESS Sector 45,SPOC,120.0 s,2021,331956268
331956268,TESS Sector 46,SPOC,120.0 s,2021,331956268
331956268,TESS Sector 72,SPOC,120.0 s,2023,331956268
331956256,TESS Sector 44,SPOC,120.0 s,2021,331956256
331956256,TESS Sector 45,SPOC,120.0 s,2021,331956256
331956256,TESS Sector 46,SPOC,120.0 s,2021,331956256
331956256,TESS Sector 72,SPOC,120.0 s,2023,331956256
184898698,TESS Sector 44,SPOC,120.0 s,2021,184898698
184898698,TESS Sector 45,SPOC,120.0 s,2021,184898698
184898698,TESS Sector 46,SPOC,120.0 s,2021,184898698
184898698,TESS Sector 72,SPOC,120.0 s,2023,184898698
184898694,TESS Sector 44,SPOC,120.0 s,2021,184898694
184898694,TESS Sector 45,SPOC,120.0 s,2021,184898694
184898694,TESS Sector 46,SPOC,120.0 s,2021,184898694
184898694,TESS Sector 72,SPOC,120.0 s,2023,184898694
184914208,TESS Sector 44,SPOC,120.0 s,2021,184914208
184914208,TESS Sector 45,SPOC,120.0 s,2021,184914208
184914208,TESS Sector 46,SPOC,120.0 s,2021,184914208
184914208,TESS Sector 72,SPOC,120.0 s,2023,184914208
184895450,TESS Sector 44,SPOC,120.0 s,2021,184895450
184895450,TESS Sector 45,SPOC,120.0 s,2021,184895450
184895450,TESS Sector 46,SPOC,120.0 s,2021,184895450
184895450,TESS Sector 72,SPOC,120.0 s,2023,184895450
184898665,TESS Sector 44,SPOC,120.0 s,2021,184898665
184898665,TESS Sector 45,SPOC,120.0 s,2021,184898665
184898665,TESS Sector 46,SPOC,120.0 s,2021,184898665
184914277,TESS Sector 72,SPOC,120.0 s,2023,184914277
184893012,TESS Sector 44,SPOC,120.0 s,2021,184893012
184893012,TESS Sector 45,SPOC,120.0 s,2021,184893012
184893012,TESS Sector 46,SPOC,120.0 s,2021,184893012
184895407,TESS Sector 44,SPOC,120.0 s,2021,184895407
184895407,TESS Sector 45,SPOC,120.0 s,2021,184895407
184895407,TESS Sector 46,SPOC,120.0 s,2021,184895407
184895407,TESS Sector 72,SPOC,120.0 s,2023,184895407
184893030,TESS Sector 44,SPOC,120.0 s,2021,184893030
184893030,TESS Sector 45,SPOC,120.0 s,2021,184893030
184893030,TESS Sector 46,SPOC,120.0 s,2021,184893030
184895386,TESS Sector 44,SPOC,120.0 s,2021,184895386
184895386,TESS Sector 45,SPOC,120.0 s,2021,184895386
184895386,TESS Sector 46,SPOC,120.0 s,2021,184895386
184895386,TESS Sector 72,SPOC,120.0 s,2023,184895386
184896317,TESS Sector 44,SPOC,120.0 s,2021,184896317
184896317,TESS Sector 45,SPOC,120.0 s,2021,184896317
184896317,TESS Sector 46,SPOC,120.0 s,2021,184896317
184917583,TESS Sector 44,SPOC,120.0 s,2021,184917583
184917583,TESS Sector 45,SPOC,120.0 s,2021,184917583
184917583,TESS Sector 46,SPOC,120.0 s,2021,184917583
184917583,TESS Sector 72,SPOC,120.0 s,2023,184917583
184916696,TESS Sector 44,SPOC,120.0 s,2021,184916696
184916696,TESS Sector 45,SPOC,120.0 s,2021,184916696
184916696,TESS Sector 46,SPOC,120.0 s,2021,184916696
184916696,TESS Sector 72,SPOC,120.0 s,2023,184916696
184916674,TESS Sector 44,SPOC,120.0 s,2021,184916674
184916674,TESS Sector 45,SPOC,120.0 s,2021,184916674
184916674,TESS Sector 46,SPOC,120.0 s,2021,184916674
184914317,TESS Sector 44,SPOC,120.0 s,2021,184914317
184914317,TESS Sector 45,SPOC,120.0 s,2021,184914317
184914317,TESS Sector 46,SPOC,120.0 s,2021,184914317
184914317,TESS Sector 72,SPOC,120.0 s,2023,184914317
184914340,TESS Sector 44,SPOC,120.0 s,2021,184914340
184914340,TESS Sector 45,SPOC,120.0 s,2021,184914340
184914340,TESS Sector 46,SPOC,120.0 s,2021,184914340
184914340,TESS Sector 72,SPOC,120.0 s,2023,184914340
175261797,TESS Sector 72,SPOC,120.0 s,2023,175261797
175261793,TESS Sector 72,SPOC,120.0 s,2023,175261793
175261791,TESS Sector 72,SPOC,120.0 s,2023,175261791
175261807,TESS Sector 72,SPOC,120.0 s,2023,175261807
175261814,TESS Sector 72,SPOC,120.0 s,2023,175261814
175261832,TESS Sector 72,SPOC,120.0 s,2023,175261832
175240330,TESS Sector 72,SPOC,120.0 s,2023,175240330
175265546,TESS Sector 72,SPOC,120.0 s,2023,175265546
175264793,TESS Sector 72,SPOC,120.0 s,2023,175264793
175265552,TESS Sector 72,SPOC,120.0 s,2023,175265552
175265551,TESS Sector 72,SPOC,120.0 s,2023,175265551
175290943,TESS Sector 72,SPOC,120.0 s,2023,175290943
175264766,TESS Sector 72,SPOC,120.0 s,2023,175264766
175264756,TESS Sector 72,SPOC,120.0 s,2023,175264756
175265577,TESS Sector 72,SPOC,120.0 s,2023,175265577
175265610,TESS Sector 72,SPOC,120.0 s,2023,175265610
175240257,TESS Sector 72,SPOC,120.0 s,2023,175240257
175233442,TESS Sector 72,SPOC,120.0 s,2023,175233442
175240181,TESS Sector 72,SPOC,120.0 s,2023,175240181
175240124,TESS Sector 72,SPOC,120.0 s,2023,175240124
175261870,TESS Sector 72,SPOC,120.0 s,2023,175261870
175261884,TESS Sector 72,SPOC,120.0 s,2023,175261884
175261905,TESS Sector 72,SPOC,120.0 s,2023,175261905
175264729,TESS Sector 44,SPOC,120.0 s,2021,175264729
175264729,TESS Sector 46,SPOC,120.0 s,2021,175264729
175264729,TESS Sector 72,SPOC,120.0 s,2023,175264729
175261904,TESS Sector 72,SPOC,120.0 s,2023,175261904
175261914,TESS Sector 72,SPOC,120.0 s,2023,175261914
175261915,TESS Sector 72,SPOC,120.0 s,2023,175261915
175240088,TESS Sector 72,SPOC,120.0 s,2023,175240088
175261942,TESS Sector 44,SPOC,120.0 s,2021,175261942
175261942,TESS Sector 46,SPOC,120.0 s,2021,175261942
175261942,TESS Sector 72,SPOC,120.0 s,2023,175261942
175261955,TESS Sector 44,SPOC,120.0 s,2021,175261955
175261955,TESS Sector 45,SPOC,120.0 s,2021,175261955
175261955,TESS Sector 46,SPOC,120.0 s,2021,175261955
175261955,TESS Sector 72,SPOC,120.0 s,2023,175261955
175290922,TESS Sector 72,SPOC,120.0 s,2023,175290922
175290904,TESS Sector 44,SPOC,120.0 s,2021,175290904
175290904,TESS Sector 46,SPOC,120.0 s,2021,175290904
175290898,TESS Sector 72,SPOC,120.0 s,2023,175290898
175290894,TESS Sector 44,SPOC,120.0 s,2021,175290894
175290894,TESS Sector 46,SPOC,120.0 s,2021,175290894
175290894,TESS Sector 72,SPOC,120.0 s,2023,175290894
175290896,TESS Sector 44,SPOC,120.0 s,2021,175290896
175290896,TESS Sector 46,SPOC,120.0 s,2021,175290896
175290882,TESS Sector 44,SPOC,120.0 s,2021,175290882
175290882,TESS Sector 46,SPOC,120.0 s,2021,175290882
175290882,TESS Sector 72,SPOC,120.0 s,2023,175290882
175291727,TESS Sector 44,SPOC,120.0 s,2021,175291727
175291727,TESS Sector 46,SPOC,120.0 s,2021,175291727
175291727,TESS Sector 72,SPOC,120.0 s,2023,175291727
175291721,TESS Sector 44,SPOC,120.0 s,2021,175291721
175291721,TESS Sector 46,SPOC,120.0 s,2021,175291721
175265603,TESS Sector 44,SPOC,120.0 s,2021,175265603
175265603,TESS Sector 46,SPOC,120.0 s,2021,175265603
175265603,TESS Sector 72,SPOC,120.0 s,2023,175265603
175265597,TESS Sector 44,SPOC,120.0 s,2021,175265597
175291774,TESS Sector 44,SPOC,120.0 s,2021,175291774
175291774,TESS Sector 45,SPOC,120.0 s,2021,175291774
175291774,TESS Sector 46,SPOC,120.0 s,2021,175291774
175291774,TESS Sector 72,SPOC,120.0 s,2023,175291774
184892124,TESS Sector 44,SPOC,120.0 s,2021,184892124
184892124,TESS Sector 45,SPOC,120.0 s,2021,184892124
184892124,TESS Sector 46,SPOC,120.0 s,2021,184892124
184892124,TESS Sector 72,SPOC,120.0 s,2023,184892124
175291770,TESS Sector 44,SPOC,120.0 s,2021,175291770
175291770,TESS Sector 45,SPOC,120.0 s,2021,175291770
175291770,TESS Sector 46,SPOC,120.0 s,2021,175291770
175291770,TESS Sector 72,SPOC,120.0 s,2023,175291770
184893028,TESS Sector 44,SPOC,120.0 s,2021,184893028
184893028,TESS Sector 45,SPOC,120.0 s,2021,184893028
184893028,TESS Sector 46,SPOC,120.0 s,2021,184893028
175291778,TESS Sector 44,SPOC,120.0 s,2021,175291778
175291778,TESS Sector 45,SPOC,120.0 s,2021,175291778
175291778,TESS Sector 46,SPOC,120.0 s,2021,175291778
175291778,TESS Sector 72,SPOC,120.0 s,2023,175291778
175290841,TESS Sector 44,SPOC,120.0 s,2021,175290841
175290841,TESS Sector 45,SPOC,120.0 s,2021,175290841
175290841,TESS Sector 46,SPOC,120.0 s,2021,175290841
175290836,TESS Sector 44,SPOC,120.0 s,2021,175290836
175290836,TESS Sector 45,SPOC,120.0 s,2021,175290836
175290836,TESS Sector 46,SPOC,120.0 s,2021,175290836
175290836,TESS Sector 72,SPOC,120.0 s,2023,175290836
175290827,TESS Sector 44,SPOC,120.0 s,2021,175290827
175290827,TESS Sector 45,SPOC,120.0 s,2021,175290827
175290827,TESS Sector 46,SPOC,120.0 s,2021,175290827
175290827,TESS Sector 72,SPOC,120.0 s,2023,175290827
175291818,TESS Sector 44,SPOC,120.0 s,2021,175291818
175291818,TESS Sector 45,SPOC,120.0 s,2021,175291818
175291818,TESS Sector 46,SPOC,120.0 s,2021,175291818
175291818,TESS Sector 72,SPOC,120.0 s,2023,175291818
175291796,TESS Sector 44,SPOC,120.0 s,2021,175291796
175291796,TESS Sector 45,SPOC,120.0 s,2021,175291796
175291796,TESS Sector 46,SPOC,120.0 s,2021,175291796
175291796,TESS Sector 72,SPOC,120.0 s,2023,175291796
184892086,TESS Sector 72,SPOC,120.0 s,2023,184892086
184892083,TESS Sector 44,SPOC,120.0 s,2021,184892083
184892083,TESS Sector 45,SPOC,120.0 s,2021,184892083
184892083,TESS Sector 46,SPOC,120.0 s,2021,184892083
184892083,TESS Sector 72,SPOC,120.0 s,2023,184892083
175264700,TESS Sector 44,SPOC,120.0 s,2021,175264700
175264700,TESS Sector 46,SPOC,120.0 s,2021,175264700
175264700,TESS Sector 72,SPOC,120.0 s,2023,175264700
175265645,TESS Sector 44,SPOC,120.0 s,2021,175265645
175265645,TESS Sector 45,SPOC,120.0 s,2021,175265645
175265645,TESS Sector 46,SPOC,120.0 s,2021,175265645
175265645,TESS Sector 72,SPOC,120.0 s,2023,175265645
175265644,TESS Sector 44,SPOC,120.0 s,2021,175265644
175265644,TESS Sector 45,SPOC,120.0 s,2021,175265644
175265644,TESS Sector 46,SPOC,120.0 s,2021,175265644
175261957,TESS Sector 44,SPOC,120.0 s,2021,175261957
175261957,TESS Sector 45,SPOC,120.0 s,2021,175261957
175261957,TESS Sector 46,SPOC,120.0 s,2021,175261957
175261968,TESS Sector 44,SPOC,120.0 s,2021,175261968
175261968,TESS Sector 45,SPOC,120.0 s,2021,175261968
175261968,TESS Sector 46,SPOC,120.0 s,2021,175261968
175261968,TESS Sector 72,SPOC,120.0 s,2023,175261968
175265668,TESS Sector 44,SPOC,120.0 s,2021,175265668
175265668,TESS Sector 45,SPOC,120.0 s,2021,175265668
